name_model,classifier,run,accuracy,sensitivity,specificity,precision,recall,f1,kappa
top5_MLPClassifier_voting_models_14,MLPClassifier,14,0.7954545454545454,0.782608695652174,0.8095238095238095,0.8181818181818182,0.782608695652174,0.8,0.5909090909090908
top5_MLPClassifier_voting_models_15,MLPClassifier,15,0.8409090909090909,0.782608695652174,0.9047619047619048,0.9,0.782608695652174,0.8372093023255814,0.683127572016461
top5_MLPClassifier_voting_models_16,MLPClassifier,16,0.8636363636363636,0.9565217391304348,0.7619047619047619,0.8148148148148148,0.9565217391304348,0.8800000000000001,0.7244258872651358
top5_MLPClassifier_voting_models_17,MLPClassifier,17,0.8409090909090909,0.782608695652174,0.9047619047619048,0.9,0.782608695652174,0.8372093023255814,0.683127572016461
top5_MLPClassifier_voting_models_18,MLPClassifier,18,0.8181818181818182,0.8260869565217391,0.8095238095238095,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.6356107660455488
top5_MLPClassifier_voting_models_19,MLPClassifier,19,0.7954545454545454,0.8695652173913043,0.7142857142857143,0.7692307692307693,0.8695652173913043,0.8163265306122449,0.5874999999999999
top5_MLPClassifier_voting_models_20,MLPClassifier,20,0.8409090909090909,0.8260869565217391,0.8571428571428571,0.8636363636363636,0.8260869565217391,0.8444444444444444,0.6818181818181819
top5_ExtraTreesClassifier_voting_models_1,ExtraTreesClassifier,1,0.8863636363636364,0.8260869565217391,0.9523809523809523,0.95,0.8260869565217391,0.8837209302325583,0.7736625514403292
top5_ExtraTreesClassifier_voting_models_2,ExtraTreesClassifier,2,0.8863636363636364,0.8695652173913043,0.9047619047619048,0.9090909090909091,0.8695652173913043,0.888888888888889,0.7727272727272727
top5_ExtraTreesClassifier_voting_models_3,ExtraTreesClassifier,3,0.9090909090909091,0.8695652173913043,0.9523809523809523,0.9523809523809523,0.8695652173913043,0.909090909090909,0.8185567010309279
top5_ExtraTreesClassifier_voting_models_4,ExtraTreesClassifier,4,0.8181818181818182,0.8260869565217391,0.8095238095238095,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.6356107660455488
top5_ExtraTreesClassifier_voting_models_5,ExtraTreesClassifier,5,0.9318181818181818,0.8695652173913043,1.0,1.0,0.8695652173913043,0.9302325581395349,0.8641975308641975
top5_ExtraTreesClassifier_voting_models_6,ExtraTreesClassifier,6,0.8863636363636364,0.8260869565217391,0.9523809523809523,0.95,0.8260869565217391,0.8837209302325583,0.7736625514403292
top5_ExtraTreesClassifier_voting_models_7,ExtraTreesClassifier,7,0.8863636363636364,0.9565217391304348,0.8095238095238095,0.8461538461538461,0.9565217391304348,0.8979591836734695,0.7708333333333334
top5_ExtraTreesClassifier_voting_models_8,ExtraTreesClassifier,8,0.8863636363636364,0.8260869565217391,0.9523809523809523,0.95,0.8260869565217391,0.8837209302325583,0.7736625514403292
top5_ExtraTreesClassifier_voting_models_9,ExtraTreesClassifier,9,0.9318181818181818,0.9130434782608695,0.9523809523809523,0.9545454545454546,0.9130434782608695,0.9333333333333332,0.8636363636363635
top5_ExtraTreesClassifier_voting_models_10,ExtraTreesClassifier,10,0.8409090909090909,0.7391304347826086,0.9523809523809523,0.9444444444444444,0.7391304347826086,0.8292682926829269,0.6844262295081968
