name_model,classifier,run,accuracy,sensitivity,specificity,precision,recall,f1,kappa
single_XGBClassifier_task_specific_run8,XGBClassifier,8,0.8181818181818182,0.8260869565217391,0.8095238095238095,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.6356107660455488
single_RandomForestClassifier_task_specific_run9,RandomForestClassifier,9,0.8181818181818182,0.8260869565217391,0.8095238095238095,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.6356107660455488
single_LogisticRegression_task_specific_run9,LogisticRegression,9,0.7954545454545454,0.782608695652174,0.8095238095238095,0.8181818181818182,0.782608695652174,0.8,0.5909090909090908
single_KNeighborsClassifier_task_specific_run9,KNeighborsClassifier,9,0.8181818181818182,0.6956521739130435,0.9523809523809523,0.9411764705882353,0.6956521739130435,0.7999999999999999,0.6400817995910021
single_LinearDiscriminantAnalysis_task_specific_run9,LinearDiscriminantAnalysis,9,0.8409090909090909,0.6956521739130435,1.0,1.0,0.6956521739130435,0.8205128205128205,0.6857142857142858
single_GaussianNB_task_specific_run9,GaussianNB,9,0.8636363636363636,0.7391304347826086,1.0,1.0,0.7391304347826086,0.85,0.7300613496932515
single_SVC_task_specific_run9,SVC,9,0.7954545454545454,0.6086956521739131,1.0,1.0,0.6086956521739131,0.7567567567567568,0.597560975609756
single_DecisionTreeClassifier_task_specific_run9,DecisionTreeClassifier,9,0.8636363636363636,0.782608695652174,0.9523809523809523,0.9473684210526315,0.782608695652174,0.8571428571428571,0.728952772073922
single_MLPClassifier_task_specific_run9,MLPClassifier,9,0.7954545454545454,0.6956521739130435,0.9047619047619048,0.8888888888888888,0.6956521739130435,0.7804878048780488,0.5942622950819672
single_ExtraTreesClassifier_task_specific_run9,ExtraTreesClassifier,9,0.7954545454545454,0.7391304347826086,0.8571428571428571,0.85,0.7391304347826086,0.7906976744186046,0.5925925925925926
single_AdaBoostClassifier_task_specific_run9,AdaBoostClassifier,9,0.8181818181818182,0.782608695652174,0.8571428571428571,0.8571428571428571,0.782608695652174,0.8181818181818182,0.6371134020618558
single_GradientBoostingClassifier_task_specific_run9,GradientBoostingClassifier,9,0.8636363636363636,0.8695652173913043,0.8571428571428571,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.7267080745341615
single_XGBClassifier_task_specific_run9,XGBClassifier,9,0.7727272727272727,0.782608695652174,0.7619047619047619,0.782608695652174,0.782608695652174,0.782608695652174,0.5445134575569358
single_RandomForestClassifier_task_specific_run10,RandomForestClassifier,10,0.75,0.6086956521739131,0.9047619047619048,0.875,0.6086956521739131,0.717948717948718,0.5061224489795919
single_LogisticRegression_task_specific_run10,LogisticRegression,10,0.6363636363636364,0.5217391304347826,0.7619047619047619,0.7058823529411765,0.5217391304347826,0.6,0.280163599182004
single_KNeighborsClassifier_task_specific_run10,KNeighborsClassifier,10,0.7045454545454546,0.43478260869565216,1.0,1.0,0.43478260869565216,0.6060606060606061,0.42338709677419356
single_LinearDiscriminantAnalysis_task_specific_run10,LinearDiscriminantAnalysis,10,0.6363636363636364,0.43478260869565216,0.8571428571428571,0.7692307692307693,0.43478260869565216,0.5555555555555555,0.28600405679513174
single_GaussianNB_task_specific_run10,GaussianNB,10,0.6136363636363636,0.2608695652173913,1.0,1.0,0.2608695652173913,0.41379310344827586,0.25199999999999995
single_SVC_task_specific_run10,SVC,10,0.6363636363636364,0.30434782608695654,1.0,1.0,0.30434782608695654,0.4666666666666667,0.2945891783567134
single_DecisionTreeClassifier_task_specific_run10,DecisionTreeClassifier,10,0.6363636363636364,0.34782608695652173,0.9523809523809523,0.8888888888888888,0.34782608695652173,0.5,0.2917505030181087
single_MLPClassifier_task_specific_run10,MLPClassifier,10,0.7727272727272727,0.6956521739130435,0.8571428571428571,0.8421052631578947,0.6956521739130435,0.761904761904762,0.5482546201232033
single_ExtraTreesClassifier_task_specific_run10,ExtraTreesClassifier,10,0.7727272727272727,0.6086956521739131,0.9523809523809523,0.9333333333333333,0.6086956521739131,0.7368421052631579,0.5519348268839104
single_AdaBoostClassifier_task_specific_run10,AdaBoostClassifier,10,0.7727272727272727,0.6086956521739131,0.9523809523809523,0.9333333333333333,0.6086956521739131,0.7368421052631579,0.5519348268839104
single_GradientBoostingClassifier_task_specific_run10,GradientBoostingClassifier,10,0.7272727272727273,0.6086956521739131,0.8571428571428571,0.8235294117647058,0.6086956521739131,0.7,0.4601226993865031
single_XGBClassifier_task_specific_run10,XGBClassifier,10,0.75,0.6086956521739131,0.9047619047619048,0.875,0.6086956521739131,0.717948717948718,0.5061224489795919
single_RandomForestClassifier_task_specific_run11,RandomForestClassifier,11,0.8409090909090909,0.8260869565217391,0.8571428571428571,0.8636363636363636,0.8260869565217391,0.8444444444444444,0.6818181818181819
single_LogisticRegression_task_specific_run11,LogisticRegression,11,0.7272727272727273,0.6956521739130435,0.7619047619047619,0.7619047619047619,0.6956521739130435,0.7272727272727272,0.4556701030927836
single_KNeighborsClassifier_task_specific_run11,KNeighborsClassifier,11,0.7272727272727273,0.4782608695652174,1.0,1.0,0.4782608695652174,0.6470588235294118,0.4666666666666667
single_LinearDiscriminantAnalysis_task_specific_run11,LinearDiscriminantAnalysis,11,0.7272727272727273,0.5652173913043478,0.9047619047619048,0.8666666666666667,0.5652173913043478,0.6842105263157895,0.46232179226069253
single_GaussianNB_task_specific_run11,GaussianNB,11,0.6590909090909091,0.34782608695652173,1.0,1.0,0.34782608695652173,0.5161290322580645,0.3373493975903613
single_SVC_task_specific_run11,SVC,11,0.7727272727272727,0.5652173913043478,1.0,1.0,0.5652173913043478,0.7222222222222222,0.5537525354969574
single_DecisionTreeClassifier_task_specific_run11,DecisionTreeClassifier,11,0.7272727272727273,0.6521739130434783,0.8095238095238095,0.7894736842105263,0.6521739130434783,0.7142857142857143,0.457905544147844
single_MLPClassifier_task_specific_run11,MLPClassifier,11,0.75,0.6956521739130435,0.8095238095238095,0.8,0.6956521739130435,0.7441860465116279,0.5020576131687243
single_ExtraTreesClassifier_task_specific_run11,ExtraTreesClassifier,11,0.8181818181818182,0.7391304347826086,0.9047619047619048,0.8947368421052632,0.7391304347826086,0.8095238095238095,0.6386036960985627
single_AdaBoostClassifier_task_specific_run11,AdaBoostClassifier,11,0.7954545454545454,0.7391304347826086,0.8571428571428571,0.85,0.7391304347826086,0.7906976744186046,0.5925925925925926
single_GradientBoostingClassifier_task_specific_run11,GradientBoostingClassifier,11,0.8181818181818182,0.8260869565217391,0.8095238095238095,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.6356107660455488
